,Lat,Lon,District,Small_district,Rooms,Price,Price_duplicate,Totsp,Livesp,Kitsp,Dist,Stname,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,Link
2262,55.718258,37.404905,7,Можайский,3,7890000,7890000.0,58.0,,31.0,290.576790446,Молодежная,10,0,0,0,1,4,9,0,http://www.cian.ru/sale/flat/151197599/
2263,55.776644,37.827491,3,Ивановское,2,6500000,6500000.0,39.0,,23.0,162.556909814,Новогиреево,9,0,1,1,1,9,14,0,http://www.cian.ru/sale/flat/151591360/
2264,55.579811,37.67131,5,,1,6463485,6463485.0,49.7,10.0,16.3,1326.33860357,Царицыно,20,0,,0,0,10,17,1,http://www.cian.ru/sale/flat/151360855/
2265,55.806135,37.421686,8,Строгино,1,7650000,7650000.0,39.0,,20.0,394.764101571,Строгино,10,1,0,0,1,9,14,0,http://www.cian.ru/sale/flat/150278485/
2266,55.760494,37.518551,8,,1,8200000,8200000.0,32.7,11.3,20.0,36.3226459889,Международная,24,1,,1,1,9,9,0,http://www.cian.ru/sale/flat/148889647/
2267,55.653719,37.530052,6,,3,9000000,9000000.0,60.0,11.7,36.9,780.55393413,Калужская,7,0,,0,0,10,19,1,http://www.cian.ru/sale/flat/150197695/
2268,55.465116,36.932346,10,,3,5900000,5900000.0,67.0,10.0,38.0,2137.36531984,,,,,1,1,2,5,0,http://www.cian.ru/sale/flat/151425983/
2269,55.558116,37.55823,6,,1,5399186,5399186.0,39.2,10.4,14.6,1483.22957363,Улица Скобелевская,15,1,,0,1,16,23,1,http://www.cian.ru/sale/flat/151512549/
2270,55.878016,37.548941,1,Восточное Дегунино,3,10500000,10500000.0,72.4,10.0,44.0,969.42779295,Речной вокзал,10,0,0,1,1,3,17,0,http://www.cian.ru/sale/flat/37092292/
2271,55.797413,37.497031,8,,2,16171781,16171781.0,70.8,5.5,41.3,325.86432246,Октябрьское поле,3,0,,0,1,6,9,1,http://www.cian.ru/sale/flat/150188100/
2272,55.585158,37.662326,5,Бирюлёво Восточное,1,4580000,4580000.0,35.0,10.0,19.0,1287.43301711,Царицыно,72,1,1,0,0,1,12,0,http://www.cian.ru/sale/flat/150396925/
2273,55.6608,37.519207,6,,1,7700000,7700000.0,37.0,8.5,20.0,727.383690396,Калужская,5,0,,1,1,6,16,0,http://www.cian.ru/sale/flat/149425656/
2274,55.701775,37.740444,4,Текстильщики,3,7700000,7700000.0,57.0,,40.0,416.840362677,Текстильщики,10,1,1,0,0,1,9,0,http://www.cian.ru/sale/flat/148374609/
2275,55.576421,37.648358,5,Бирюлёво Западное,2,5500000,5500000.0,51.0,,30.0,1350.95639315,Пражская,10,0,1,1,1,5,12,0,http://www.cian.ru/sale/flat/151464058/
2276,55.544581,37.495428,9,поселение Сосенское,1,5745480,5745480.0,43.5,13.0,16.7,1580.31282555,Бунинская аллея,15,1,1,0,1,2,3,0,http://www.cian.ru/sale/flat/149366476/
2277,55.602342,37.736437,5,Орехово-Борисово Южное,1,4900000,4900000.0,37.0,6.5,22.0,1161.77397083,Зябликово,14,1,0,1,1,7,9,0,http://www.cian.ru/sale/flat/147494757/
2278,55.776016,37.832261,3,Ивановское,2,7400000,7400000.0,52.7,8.4,31.0,157.635788775,Новогиреево,15,0,0,0,1,7,12,0,http://www.cian.ru/sale/flat/151478625/
2279,55.790868,37.71362,3,Преображенское,1,6200000,6200000.0,30.0,,16.0,274.284697043,Преображенская площадь,5,1,1,1,0,3,5,0,http://www.cian.ru/sale/flat/150132188/
2280,55.926605,37.540191,2,Северный,2,8290000,8290000.0,55.0,,30.0,1364.36724385,Алтуфьево,7,0,0,1,1,9,14,0,http://www.cian.ru/sale/flat/149251779/
2281,55.534872,37.160617,10,,1,3400000,3400000.0,31.9,6.1,20.1,1649.5689595,,,,,0,1,2,3,0,http://www.cian.ru/sale/flat/150072735/
2282,55.722041,37.786114,4,Рязанский,2,5800000,5800000.0,44.0,,29.0,261.492432465,Рязанский проспект,10,1,1,1,1,4,5,0,http://www.cian.ru/sale/flat/151167991/
2283,55.811745,37.718238,3,Богородское,1,5000000,5000000.0,36.3,9.1,18.0,439.178408762,Преображенская площадь,14,1,1,0,0,1,5,0,http://www.cian.ru/sale/flat/149725593/
2284,55.518242,37.355143,9,,1,3622300,3622300.0,37.3,10.6,16.1,1767.43648769,Теплый Стан,25,0,,0,1,7,11,1,http://www.cian.ru/sale/flat/150335287/
2285,55.590378,37.456334,9,поселение Сосенское,1,6400000,6400000.0,42.0,15.0,19.0,1249.36193403,Теплый Стан,53,1,1,1,0,4,8,0,http://www.cian.ru/sale/flat/150564476/
2286,55.277883,37.116878,10,,2,2000000,2000000.0,36.3,,25.0,3352.72066941,Теплый Стан,20,0,,0,0,2,2,0,http://www.cian.ru/sale/flat/151094044/
2287,55.759098,37.739076,3,,2,10640683,10640683.0,69.4,12.8,37.7,25.4425180248,Шоссе Энтузиастов,10,1,,0,1,5,23,1,http://www.cian.ru/sale/flat/151507209/
2288,55.642662,37.349749,7,Ново-Переделкино,2,7800000,7800000.0,52.5,10.0,30.0,863.279888144,Юго-Западная,15,0,0,1,1,7,14,0,http://www.cian.ru/sale/flat/150632087/
2289,55.888281,37.65876,2,Северное Медведково,2,7600000,7600000.0,44.0,,28.0,1052.44512389,Медведково,1,1,0,1,0,6,9,0,http://www.cian.ru/sale/flat/11757745/
2290,55.850616,37.618053,2,,1,7235892,7235892.0,37.3,18.9,11.3,748.972545502,Ботанический сад,10,1,,0,0,8,18,1,http://www.cian.ru/sale/flat/151098454/
2291,55.557317,37.555005,6,,1,5462882,5462882.0,55.3,18.9,19.5,1488.97777419,Улица Скобелевская,15,1,,0,1,3,31,1,http://www.cian.ru/sale/flat/151511784/
2292,55.57668,37.481457,9,,1,3562400,3562400.0,24.4,7.3,10.2,1349.07689377,Бунинская аллея,14,0,,0,0,2,24,1,http://www.cian.ru/sale/flat/150600663/
2293,55.50261,37.538413,9,,1,3755580,3755580.0,35.4,,20.8,1877.34408846,,,,,0,1,3,4,1,http://www.cian.ru/sale/flat/147705330/
2294,55.675433,37.444889,7,,2,9089730,9089730.0,59.4,10.8,29.8,617.03855146,,,,,0,1,4,24,0,http://www.cian.ru/sale/flat/142210502/
2295,55.874279,37.665677,2,Бабушкинский,2,7200000,7200000.0,46.6,,32.0,939.262237101,Бабушкинская,3,1,0,0,1,1,12,0,http://www.cian.ru/sale/flat/149385639/
2296,55.604896,37.653976,5,,2,5390020,5390020.0,64.9,,33.9,1143.01705888,Царицыно,4,0,,0,1,11,24,1,http://www.cian.ru/sale/flat/151479163/
2297,55.506954,37.563269,9,Щербинка,2,4500000,4500000.0,45.0,,30.0,1846.88882626,Бунинская аллея,10,0,1,0,1,2,9,0,http://www.cian.ru/sale/flat/149932922/
2298,55.848943,37.578073,2,,2,9611030,9611030.0,61.1,,,735.566681712,,,,,0,0,11,20,1,http://www.cian.ru/sale/flat/150495949/
2299,55.814649,37.705158,3,,1,9600000,9600000.0,41.6,10.0,17.5,462.199203882,Преображенская площадь,5,0,,1,1,14,24,0,http://www.cian.ru/sale/flat/12169576/
2300,55.66833,37.449156,7,Тропарёво-Никулино,1,7700000,7700000.0,38.2,10.0,20.0,670.679435791,,,,0,1,1,11,22,0,http://www.cian.ru/sale/flat/150053047/
2301,55.523648,37.510957,6,,3,8312085,8312085.0,80.3,,80.3,1729.22646435,Бунинская аллея,15,1,,0,0,3,17,1,http://www.cian.ru/sale/flat/151193484/
2302,55.619691,37.73191,5,Зябликово,3,7500000,7500000.0,60.0,,45.0,1033.95585659,Шипиловская,12,1,0,1,1,5,9,0,http://www.cian.ru/sale/flat/150232513/
2303,55.729384,37.739991,4,,2,8711136,8711136.0,59.6,7.6,34.8,204.926901411,Таганская,10,0,,0,0,1,25,1,http://www.cian.ru/sale/flat/43807601/
2304,55.76916,37.472593,8,,3,17700000,17700000.0,70.0,15.0,50.0,103.976185992,Октябрьское поле,3,0,,0,0,2,25,1,http://www.cian.ru/sale/flat/151262930/
